#time	y	u
0.000100	0.000000	0.000000
0.000200	0.000000	0.000000
0.000300	0.000000	0.000000
0.000400	0.000000	0.000000
0.000500	0.000000	0.000000
0.000600	0.000000	0.000000
0.000700	0.000000	0.000000
0.000800	0.000000	0.000000
0.000900	0.000000	0.000000
0.001000	0.000000	0.000000
0.001100	0.000000	0.000000
0.001200	0.000000	0.000000
0.001300	0.000000	0.000000
0.001400	0.000000	0.000000
0.001500	0.000000	0.000000
0.001600	0.000000	0.000000
0.001700	0.000000	0.000000
0.001800	0.000000	10.000000
0.001900	0.001250	10.000000
0.002000	0.004808	10.000000
0.002100	0.010409	10.000000
0.002200	0.017816	10.000000
0.002300	0.026811	10.000000
0.002400	0.037203	10.000000
0.002500	0.048817	10.000000
0.002600	0.061496	10.000000
0.002700	0.075100	10.000000
0.002800	0.089502	10.000000
0.002900	0.104587	10.000000
0.003000	0.120255	10.000000
0.003100	0.136413	10.000000
0.003200	0.152979	10.000000
0.003300	0.169881	10.000000
0.003400	0.187051	10.000000
0.003500	0.204431	10.000000
0.003600	0.221969	10.000000
0.003700	0.239617	10.000000
0.003800	0.257334	10.000000
0.003900	0.275082	10.000000
0.004000	0.292829	10.000000
0.004100	0.310545	10.000000
0.004200	0.328204	10.000000
0.004300	0.345783	10.000000
0.004400	0.363262	10.000000
0.004500	0.380624	10.000000
0.004600	0.397853	10.000000
0.004700	0.414935	10.000000
0.004800	0.431858	10.000000
0.004900	0.448613	10.000000
0.005000	0.465191	10.000000
0.005100	0.481584	10.000000
0.005200	0.497787	10.000000
0.005300	0.513794	10.000000
0.005400	0.529601	10.000000
0.005500	0.545204	10.000000
0.005600	0.560601	10.000000
0.005700	0.575790	10.000000
0.005800	0.590770	10.000000
0.005900	0.605540	10.000000
0.006000	0.620099	10.000000
0.006100	0.634447	10.000000
0.006200	0.648585	10.000000
0.006300	0.662514	10.000000
0.006400	0.676235	10.000000
0.006500	0.689748	10.000000
0.006600	0.703056	10.000000
0.006700	0.716161	10.000000
0.006800	0.729063	9.748100
0.006900	0.741742	9.748100
0.007000	0.754178	9.748100
0.007100	0.766379	9.748100
0.007200	0.778352	9.748100
0.007300	0.790104	9.748100
0.007400	0.801641	9.748100
0.007500	0.812969	9.748100
0.007600	0.824093	9.748100
0.007700	0.835020	9.748100
0.007800	0.845753	9.748100
0.007900	0.856299	9.748100
0.008000	0.866661	9.748100
0.008100	0.876844	9.748100
0.008200	0.886853	9.748100
0.008300	0.896691	9.748100
0.008400	0.906363	9.748100
0.008500	0.915872	9.748100
0.008600	0.925222	9.748100
0.008700	0.934417	9.748100
0.008800	0.943460	9.748100
0.008900	0.952354	9.748100
0.009000	0.961102	9.748100
0.009100	0.969708	9.748100
0.009200	0.978175	9.748100
0.009300	0.986505	9.748100
0.009400	0.994702	9.748100
0.009500	1.002768	9.748100
0.009600	1.010705	9.748100
0.009700	1.018517	9.748100
0.009800	1.026206	9.748100
0.009900	1.033775	9.748100
0.010000	1.041225	9.748100
0.010100	1.048559	9.748100
0.010200	1.055780	9.748100
0.010300	1.062890	9.748100
0.010400	1.069890	9.748100
0.010500	1.076784	9.748100
0.010600	1.083573	9.748100
0.010700	1.090258	9.748100
0.010800	1.096843	9.748100
0.010900	1.103330	9.748100
0.011000	1.109719	9.748100
0.011100	1.116013	9.748100
0.011200	1.122214	9.748100
0.011300	1.128323	9.748100
0.011400	1.134342	9.748100
0.011500	1.140274	9.748100
0.011600	1.146119	9.748100
0.011700	1.151879	9.748100
0.011800	1.157556	9.748100
0.011900	1.163152	9.748100
0.012000	1.168667	9.748100
0.012100	1.174105	9.748100
0.012200	1.179465	9.748100
0.012300	1.184750	9.748100
0.012400	1.189960	9.748100
0.012500	1.195098	9.748100
0.012600	1.200165	9.748100
0.012700	1.205161	9.748100
0.012800	1.210089	5.656064
0.012900	1.214556	5.656064
0.013000	1.218230	5.656064
0.013100	1.221197	5.656064
0.013200	1.223531	5.656064
0.013300	1.225303	5.656064
0.013400	1.226574	5.656064
0.013500	1.227400	5.656064
0.013600	1.227832	5.656064
0.013700	1.227915	5.656064
0.013800	1.227691	5.656064
0.013900	1.227195	5.656064
0.014000	1.226461	5.656064
0.014100	1.225519	5.656064
0.014200	1.224396	5.656064
0.014300	1.223116	5.656064
0.014400	1.221700	5.656064
0.014500	1.220169	5.656064
0.014600	1.218539	5.656064
0.014700	1.216827	5.656064
0.014800	1.215046	5.656064
0.014900	1.213209	5.656064
0.015000	1.211327	5.656064
0.015100	1.209410	5.656064
0.015200	1.207468	5.656064
0.015300	1.205508	5.656064
0.015400	1.203538	5.656064
0.015500	1.201563	5.656064
0.015600	1.199590	5.656064
0.015700	1.197624	5.656064
0.015800	1.195668	5.656064
0.015900	1.193727	5.656064
0.016000	1.191805	5.656064
0.016100	1.189904	5.656064
0.016200	1.188027	5.656064
0.016300	1.186176	5.656064
0.016400	1.184353	5.656064
0.016500	1.182560	5.656064
0.016600	1.180799	5.656064
0.016700	1.179070	5.656064
0.016800	1.177375	5.656064
0.016900	1.175715	5.656064
0.017000	1.174090	5.656064
0.017100	1.172501	5.656064
0.017200	1.170948	5.656064
0.017300	1.169431	5.656064
0.017400	1.167952	5.656064
0.017500	1.166509	5.656064
0.017600	1.165104	5.656064
0.017700	1.163735	5.656064
0.017800	1.162403	4.352440
0.017900	1.160983	4.352440
0.018000	1.159368	4.352440
0.018100	1.157584	4.352440
0.018200	1.155655	4.352440
0.018300	1.153602	4.352440
0.018400	1.151445	4.352440
0.018500	1.149200	4.352440
0.018600	1.146883	4.352440
0.018700	1.144508	4.352440
0.018800	1.142086	4.352440
0.018900	1.139629	4.352440
0.019000	1.137147	4.352440
0.019100	1.134647	4.352440
0.019200	1.132139	4.352440
0.019300	1.129629	4.352440
0.019400	1.127123	4.352440
0.019500	1.124627	4.352440
0.019600	1.122144	4.352440
0.019700	1.119681	4.352440
0.019800	1.117239	4.352440
0.019900	1.114823	4.352440
0.020000	1.112436	4.352440
0.020100	1.110079	4.352440
0.020200	1.107755	4.352440
0.020300	1.105466	4.352440
0.020400	1.103214	4.352440
0.020500	1.100999	4.352440
0.020600	1.098823	4.352440
0.020700	1.096687	4.352440
0.020800	1.094591	4.352440
0.020900	1.092536	4.352440
0.021000	1.090523	4.352440
0.021100	1.088551	4.352440
0.021200	1.086622	4.352440
0.021300	1.084734	4.352440
0.021400	1.082889	4.352440
0.021500	1.081086	4.352440
0.021600	1.079324	4.352440
0.021700	1.077605	4.352440
0.021800	1.075926	4.352440
0.021900	1.074289	4.352440
0.022000	1.072693	4.352440
0.022100	1.071138	4.352440
0.022200	1.069622	4.352440
0.022300	1.068147	4.352440
0.022400	1.066710	4.352440
0.022500	1.065312	4.352440
0.022600	1.063953	4.352440
0.022700	1.062631	4.352440
0.022800	1.061347	4.352440
0.022900	1.060099	4.352440
0.023000	1.058888	4.352440
0.023100	1.057712	4.352440
0.023200	1.056571	4.352440
0.023300	1.055465	4.352440
0.023400	1.054393	4.352440
0.023500	1.053355	4.352440
0.023600	1.052349	4.352440
0.023700	1.051376	4.352440
0.023800	1.050435	4.352440
0.023900	1.049525	4.352440
0.024000	1.048646	4.352440
0.024100	1.047798	4.650520
0.024200	1.047008	4.650520
0.024300	1.046300	4.650520
0.024400	1.045668	4.650520
0.024500	1.045105	4.650520
0.024600	1.044607	4.650520
0.024700	1.044168	4.650520
0.024800	1.043783	4.650520
0.024900	1.043450	4.650520
0.025000	1.043163	4.650520
0.025100	1.042921	4.650520
0.025200	1.042719	4.650520
0.025300	1.042554	4.650520
0.025400	1.042425	4.650520
0.025500	1.042329	4.650520
0.025600	1.042264	4.650520
0.025700	1.042228	4.650520
0.025800	1.042218	4.650520
0.025900	1.042235	4.650520
0.026000	1.042275	4.650520
0.026100	1.042338	4.650520
0.026200	1.042423	4.650520
0.026300	1.042528	4.650520
0.026400	1.042652	4.650520
0.026500	1.042794	4.650520
0.026600	1.042954	4.650520
0.026700	1.043131	4.650520
0.026800	1.043323	4.650520
0.026900	1.043530	4.650520
0.027000	1.043752	4.650520
0.027100	1.043988	4.650520
0.027200	1.044237	4.650520
0.027300	1.044499	4.650520
0.027400	1.044774	4.650520
0.027500	1.045060	4.650520
0.027600	1.045357	4.650520
0.027700	1.045666	4.650520
0.027800	1.045986	4.650520
0.027900	1.046315	4.650520
0.028000	1.046655	4.650520
0.028100	1.047005	4.650520
0.028200	1.047364	4.650520
0.028300	1.047732	4.650520
0.028400	1.048109	4.650520
0.028500	1.048494	4.650520
0.028600	1.048888	4.650520
0.028700	1.049291	4.650520
0.028800	1.049701	4.647580
0.028900	1.050119	4.647580
0.029000	1.050543	4.647580
0.029100	1.050975	4.647580
0.029200	1.051414	4.647580
0.029300	1.051859	4.647580
0.029400	1.052311	4.647580
0.029500	1.052769	4.647580
0.029600	1.053233	4.647580
0.029700	1.053704	4.647580
0.029800	1.054181	4.647580
0.029900	1.054664	4.647580
0.030000	1.055153	4.647580
0.030100	1.055647	4.647580
0.030200	1.056148	4.647580
0.030300	1.056653	4.647580
0.030400	1.057165	4.647580
0.030500	1.057681	4.647580
0.030600	1.058203	4.647580
0.030700	1.058730	4.647580
0.030800	1.059262	4.647580
0.030900	1.059799	4.647580
0.031000	1.060341	4.647580
0.031100	1.060888	4.647580
0.031200	1.061440	4.647580
0.031300	1.061996	4.647580
0.031400	1.062557	4.647580
0.031500	1.063122	4.647580
0.031600	1.063691	4.647580
0.031700	1.064265	4.647580
0.031800	1.064843	4.647580
0.031900	1.065425	4.647580
0.032000	1.066011	4.647580
0.032100	1.066601	4.647580
0.032200	1.067195	4.647580
0.032300	1.067793	4.647580
0.032400	1.068395	4.647580
0.032500	1.069000	4.647580
0.032600	1.069609	4.647580
0.032700	1.070221	4.647580
0.032800	1.070837	4.647580
0.032900	1.071457	4.647580
0.033000	1.072080	4.647580
0.033100	1.072706	4.647580
0.033200	1.073335	4.647580
0.033300	1.073967	4.647580
0.033400	1.074603	4.647580
0.033500	1.075241	4.647580
0.033600	1.075883	4.647580
0.033700	1.076527	4.647580
0.033800	1.077175	4.647580
0.033900	1.077825	4.647580
0.034000	1.078478	4.647580
0.034100	1.079134	4.647580
0.034200	1.079792	4.647580
0.034300	1.080453	4.647580
0.034400	1.081117	4.647580
0.034500	1.081783	4.647580
0.034600	1.082452	4.647580
0.034700	1.083123	4.647580
0.034800	1.083796	4.647580
0.034900	1.084472	4.647580
0.035000	1.085150	4.647580
0.035100	1.085831	4.190380
0.035200	1.086469	4.190380
0.035300	1.087029	4.190380
0.035400	1.087519	4.190380
0.035500	1.087947	4.190380
0.035600	1.088322	4.190380
0.035700	1.088649	4.190380
0.035800	1.088936	4.190380
0.035900	1.089187	4.190380
0.036000	1.089408	4.190380
0.036100	1.089602	4.190380
0.036200	1.089774	4.190380
0.036300	1.089927	4.190380
0.036400	1.090065	4.190380
0.036500	1.090190	4.190380
0.036600	1.090305	4.190380
0.036700	1.090413	4.190380
0.036800	1.090514	4.190380
0.036900	1.090612	4.190380
0.037000	1.090708	4.190380
0.037100	1.090802	4.190380
0.037200	1.090897	4.190380
0.037300	1.090993	4.190380
0.037400	1.091092	4.190380
0.037500	1.091195	4.190380
0.037600	1.091302	4.190380
0.037700	1.091413	4.190380
0.037800	1.091530	4.190380
0.037900	1.091653	4.190380
0.038000	1.091783	4.190380
0.038100	1.091919	4.190380
0.038200	1.092063	4.190380
0.038300	1.092214	4.190380
0.038400	1.092373	4.190380
0.038500	1.092539	4.190380
0.038600	1.092714	4.190380
0.038700	1.092897	4.190380
0.038800	1.093088	4.190380
0.038900	1.093287	4.190380
0.039000	1.093495	4.190380
0.039100	1.093712	4.190380
0.039200	1.093936	4.190380
0.039300	1.094170	4.190380
0.039400	1.094411	4.190380
0.039500	1.094661	4.190380
0.039600	1.094919	4.190380
0.039700	1.095186	4.190380
0.039800	1.095461	3.665812
0.039900	1.095693	3.665812
0.040000	1.095841	3.665812
0.040100	1.095913	3.665812
0.040200	1.095921	3.665812
0.040300	1.095873	3.665812
0.040400	1.095776	3.665812
0.040500	1.095637	3.665812
0.040600	1.095463	3.665812
0.040700	1.095259	3.665812
0.040800	1.095030	3.665812
0.040900	1.094781	3.665812
0.041000	1.094515	3.665812
0.041100	1.094236	3.665812
0.041200	1.093948	3.665812
0.041300	1.093653	3.665812
0.041400	1.093354	3.665812
0.041500	1.093052	3.665812
0.041600	1.092751	3.665812
0.041700	1.092452	3.665812
0.041800	1.092156	3.665812
0.041900	1.091865	3.665812
0.042000	1.091580	3.665812
0.042100	1.091302	3.665812
0.042200	1.091033	3.665812
0.042300	1.090772	3.665812
0.042400	1.090521	3.665812
0.042500	1.090280	3.665812
0.042600	1.090050	3.665812
0.042700	1.089831	3.665812
0.042800	1.089624	3.665812
0.042900	1.089428	3.665812
0.043000	1.089245	3.665812
0.043100	1.089074	3.665812
0.043200	1.088916	3.665812
0.043300	1.088770	3.665812
0.043400	1.088638	3.665812
0.043500	1.088518	3.665812
0.043600	1.088410	3.665812
0.043700	1.088316	3.665812
0.043800	1.088234	3.665812
0.043900	1.088165	3.665812
0.044000	1.088109	3.665812
0.044100	1.088065	3.665812
0.044200	1.088034	3.665812
0.044300	1.088015	3.665812
0.044400	1.088009	3.665812
0.044500	1.088015	3.665812
0.044600	1.088032	3.665812
0.044700	1.088062	3.665812
0.044800	1.088103	3.665812
0.044900	1.088156	3.665812
0.045000	1.088221	3.665812
0.045100	1.088296	3.665812
0.045200	1.088383	3.665812
0.045300	1.088481	3.665812
0.045400	1.088590	3.665812
